year,quarter,city1,statecode1,metropolitan1,city2,statecode2,metropolitan2,airport_code1,airport_code2,average_fare,nsmiles,passengers,large_mkt_share_carrier,lms_carrier_name,mkt_share,lowest_fare_carrier,lf_carrier_name
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"St. Louis, MO",MO,0,JFK,STL,266.47,929,17,AA,"American Airlines, Inc.",0.5436,AA,"American Airlines, Inc."
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Houston, TX",TX,0,MHT,HOU,227.11,1609,19,WN,Southwest Airlines,0.948,WN,Southwest Airlines
2019,1,"Chicago, IL",IL,0,"Tampa, FL (Metropolitan Area)",FL,1,MDW,TPA,192.44,1011,875,WN,Southwest Airlines,0.9796,WN,Southwest Airlines
2019,1,"Dallas/Fort Worth, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,DAL,BWI,173.47,1217,605,WN,Southwest Airlines,0.9807,WN,Southwest Airlines
2019,1,"Washington, DC (Metropolitan Area)",DC,1,"West Palm Beach/Palm Beach, FL",FL,0,DCA,PBI,242.09,883,584,AA,"American Airlines, Inc.",0.5909,B6,Jetblue Airways Corporation
2019,1,"Fort Myers, FL",FL,0,"San Francisco, CA (Metropolitan Area)",CA,1,RSW,SFO,382.42,2481,137,AA,"American Airlines, Inc.",0.3504,AA,"American Airlines, Inc."
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Spokane, WA",WA,0,BUR,GEG,204.97,962,66,WN,Southwest Airlines,0.6413,WN,Southwest Airlines
2019,1,"Dallas/Fort Worth, TX",TX,0,"St. Louis, MO",MO,0,DAL,STL,198.18,550,524,WN,Southwest Airlines,0.9958,WN,Southwest Airlines
2019,1,"Chicago, IL",IL,0,"Louisville, KY",KY,0,MDW,SDF,156.46,286,97,WN,Southwest Airlines,0.9943,WN,Southwest Airlines
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"Portland, ME",ME,0,JFK,PWM,139.96,284,95,DL,"Delta Air Lines, Inc.",0.8521,B6,Jetblue Airways Corporation
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"St. Louis, MO",MO,0,LAX,STL,253.83,1592,710,WN,Southwest Airlines,0.5655,WN,Southwest Airlines
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"Rochester, NY",NY,0,SWF,ROC,227,285,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2019,1,"Kansas City, MO",MO,0,"New York City, NY (Metropolitan Area)",NY,1,MCI,JFK,249.36,1148,19,AA,"American Airlines, Inc.",0.5706,AA,"American Airlines, Inc."
2019,1,"San Francisco, CA (Metropolitan Area)",CA,1,"Tucson, AZ",AZ,0,SFO,TUS,219.33,751,209,UA,"United Air Lines, Inc.",0.6725,WN,Southwest Airlines
2019,1,"Cleveland, OH (Metropolitan Area)",OH,1,"Washington, DC (Metropolitan Area)",DC,1,CAK,IAD,228.73,314,0,UA,"United Air Lines, Inc.",0.3333,UA,"United Air Lines, Inc."
2019,1,"Fayetteville, AR",AR,0,"New York City, NY (Metropolitan Area)",NY,1,XNA,SWF,233,1187,0,DL,"Delta Air Lines, Inc.",1,DL,"Delta Air Lines, Inc."
2019,1,"Burlington, VT",VT,0,"New York City, NY (Metropolitan Area)",NY,1,BTV,HPN,332,266,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2019,1,"Cincinnati, OH",OH,0,"Los Angeles, CA (Metropolitan Area)",CA,1,CVG,LAX,244.31,1900,577,DL,"Delta Air Lines, Inc.",0.4829,G4,Allegiant Air LLC 
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Seattle, WA",WA,0,BUR,SEA,186.87,978,649,AS,"Alaska Airlines, Inc.",0.799,WN,Southwest Airlines
2019,1,"Milwaukee, WI",WI,0,"Tampa, FL (Metropolitan Area)",FL,1,MKE,TPA,184.56,1077,600,WN,Southwest Airlines,0.6842,F9,"Frontier Airlines, Inc."
2019,1,"Indianapolis, IN",IN,0,"San Francisco, CA (Metropolitan Area)",CA,1,IND,OAK,211.12,1943,173,WN,Southwest Airlines,0.9012,WN,Southwest Airlines
2019,1,"Hartford, CT",CT,0,"Washington, DC (Metropolitan Area)",DC,1,BDL,IAD,154.16,326,165,UA,"United Air Lines, Inc.",0.9973,UA,"United Air Lines, Inc."
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Spokane, WA",WA,0,LGB,GEG,189.12,962,22,WN,Southwest Airlines,0.7462,WN,Southwest Airlines
2019,1,"Chicago, IL",IL,0,"Richmond, VA",VA,0,ORD,RIC,252.82,642,328,UA,"United Air Lines, Inc.",0.5704,AA,"American Airlines, Inc."
2019,1,"Albany, NY",NY,0,"Miami, FL (Metropolitan Area)",FL,1,ALB,FLL,198.58,1225,486,WN,Southwest Airlines,0.4818,B6,Jetblue Airways Corporation
2019,1,"Chicago, IL",IL,0,"Pittsburgh, PA",PA,0,ORD,PIT,213.48,413,502,UA,"United Air Lines, Inc.",0.5289,AA,"American Airlines, Inc."
2019,1,"Las Vegas, NV",NV,0,"Norfolk, VA (Metropolitan Area)",VA,1,LAS,PHF,289.91,2154,21,AA,"American Airlines, Inc.",0.5979,DL,"Delta Air Lines, Inc."
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Tucson, AZ",AZ,0,LGB,TUS,202.99,453,11,AA,"American Airlines, Inc.",0.8061,WN,Southwest Airlines
2019,1,"Greensboro/High Point, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,GSO,LGA,178.37,492,340,DL,"Delta Air Lines, Inc.",0.6226,AA,"American Airlines, Inc."
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"Tucson, AZ",AZ,0,ISP,TUS,350.25,2173,1,AA,"American Airlines, Inc.",0.875,AA,"American Airlines, Inc."
2019,1,"Houston, TX",TX,0,"Las Vegas, NV",NV,0,HOU,LAS,181.06,1235,775,WN,Southwest Airlines,0.989,WN,Southwest Airlines
2019,1,"Miami, FL (Metropolitan Area)",FL,1,"Seattle, WA",WA,0,FLL,SEA,308.62,2724,542,AS,"Alaska Airlines, Inc.",0.5597,AA,"American Airlines, Inc."
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Chicago, IL",IL,0,PVD,MDW,170.65,867,113,WN,Southwest Airlines,0.9832,WN,Southwest Airlines
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Antonio, TX",TX,0,BUR,SAT,208.27,1211,42,WN,Southwest Airlines,0.7831,WN,Southwest Airlines
2019,1,"Miami, FL (Metropolitan Area)",FL,1,"Orlando, FL",FL,0,FLL,MCO,112.2,192,220,WN,Southwest Airlines,0.9077,NK,"Spirit Airlines, Inc."
2019,1,"Kansas City, MO",MO,0,"New York City, NY (Metropolitan Area)",NY,1,MCI,EWR,275.68,1148,294,UA,"United Air Lines, Inc.",0.7798,WN,Southwest Airlines
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"San Antonio, TX",TX,0,JFK,SAT,204.94,1624,311,DL,"Delta Air Lines, Inc.",0.6224,AA,"American Airlines, Inc."
2019,1,"Dallas/Fort Worth, TX",TX,0,"Salt Lake City, UT",UT,0,DFW,SLC,246.99,999,954,AA,"American Airlines, Inc.",0.6035,DL,"Delta Air Lines, Inc."
2019,1,"Cleveland, OH (Metropolitan Area)",OH,1,"New York City, NY (Metropolitan Area)",NY,1,CAK,JFK,152.98,459,1,AA,"American Airlines, Inc.",0.8,AA,"American Airlines, Inc."
2019,1,"Cleveland, OH (Metropolitan Area)",OH,1,"Miami, FL (Metropolitan Area)",FL,1,CLE,FLL,163.56,1080,794,UA,"United Air Lines, Inc.",0.334,NK,"Spirit Airlines, Inc."
2019,1,"Kansas City, MO",MO,0,"New York City, NY (Metropolitan Area)",NY,1,MCI,LGA,232.38,1148,564,DL,"Delta Air Lines, Inc.",0.5839,WN,Southwest Airlines
2019,1,"Charlotte, NC",NC,0,"Houston, TX",TX,0,CLT,IAH,229.75,920,510,AA,"American Airlines, Inc.",0.5988,AA,"American Airlines, Inc."
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Washington, DC (Metropolitan Area)",DC,1,PVD,DCA,154,418,523,AA,"American Airlines, Inc.",0.5349,WN,Southwest Airlines
2019,1,"Cincinnati, OH",OH,0,"Washington, DC (Metropolitan Area)",DC,1,CVG,IAD,179.05,430,97,UA,"United Air Lines, Inc.",0.9298,UA,"United Air Lines, Inc."
2019,1,"San Francisco, CA (Metropolitan Area)",CA,1,"Washington, DC (Metropolitan Area)",DC,1,SJC,DCA,284.9,2457,165,AA,"American Airlines, Inc.",0.3374,WN,Southwest Airlines
2019,1,"Phoenix, AZ",AZ,0,"Salt Lake City, UT",UT,0,PHX,SLC,186.23,507,1462,WN,Southwest Airlines,0.4522,WN,Southwest Airlines
2019,1,"Boise, ID",ID,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BOI,LGB,206.88,688,25,WN,Southwest Airlines,0.7188,WN,Southwest Airlines
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Indianapolis, IN",IN,0,BOS,IND,222.65,818,406,DL,"Delta Air Lines, Inc.",0.63,WN,Southwest Airlines
2019,1,"Chicago, IL",IL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ORD,BUR,230.91,1750,25,UA,"United Air Lines, Inc.",0.4533,AA,"American Airlines, Inc."
2019,1,"Grand Rapids, MI",MI,0,"Los Angeles, CA (Metropolitan Area)",CA,1,GRR,BUR,252.17,1874,9,WN,Southwest Airlines,0.7927,WN,Southwest Airlines
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Phoenix, AZ",AZ,0,MHT,PHX,277.73,2300,64,WN,Southwest Airlines,0.5174,WN,Southwest Airlines
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Portland, OR",OR,0,ONT,PDX,171.1,859,482,WN,Southwest Airlines,0.4967,WN,Southwest Airlines
2019,1,"Orlando, FL",FL,0,"San Francisco, CA (Metropolitan Area)",CA,1,MCO,SJC,248.98,2446,291,WN,Southwest Airlines,0.6135,WN,Southwest Airlines
2019,1,"Chicago, IL",IL,0,"Hartford, CT",CT,0,ORD,BDL,297.33,783,361,AA,"American Airlines, Inc.",0.4977,AA,"American Airlines, Inc."
2019,1,"Huntsville, AL",AL,0,"Washington, DC (Metropolitan Area)",DC,1,HSV,BWI,270.92,641,75,DL,"Delta Air Lines, Inc.",0.6006,AA,"American Airlines, Inc."
2019,1,"Dallas/Fort Worth, TX",TX,0,"Midland/Odessa, TX",TX,0,DAL,MAF,226.72,319,273,WN,Southwest Airlines,0.9963,WN,Southwest Airlines
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Salt Lake City, UT",UT,0,PVD,SLC,310.83,2105,31,WN,Southwest Airlines,0.4841,WN,Southwest Airlines
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"Washington, DC (Metropolitan Area)",DC,1,SWF,BWI,196.21,249,1,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2019,1,"Atlanta, GA (Metropolitan Area)",GA,1,"Dallas/Fort Worth, TX",TX,0,ATL,DFW,213.1,731,2001,AA,"American Airlines, Inc.",0.4805,AA,"American Airlines, Inc."
2019,1,"Louisville, KY",KY,0,"New York City, NY (Metropolitan Area)",NY,1,SDF,HPN,262.12,699,7,DL,"Delta Air Lines, Inc.",0.5161,DL,"Delta Air Lines, Inc."
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"San Diego, CA",CA,0,EWR,SAN,284.06,2481,1022,UA,"United Air Lines, Inc.",0.5884,WN,Southwest Airlines
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Medford, OR",OR,0,SNA,MFR,194.13,659,45,AS,"Alaska Airlines, Inc.",0.4988,AS,"Alaska Airlines, Inc."
2019,1,"Columbus, OH",OH,0,"Miami, FL (Metropolitan Area)",FL,1,CMH,MIA,246.54,990,238,AA,"American Airlines, Inc.",0.8294,AA,"American Airlines, Inc."
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Francisco, CA (Metropolitan Area)",CA,1,ONT,OAK,137.38,372,1010,WN,Southwest Airlines,0.9942,WN,Southwest Airlines
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Chicago, IL",IL,0,MHT,ORD,281.57,867,19,AA,"American Airlines, Inc.",0.477,DL,"Delta Air Lines, Inc."
2019,1,"Dallas/Fort Worth, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,DAL,SJC,164.93,1476,436,WN,Southwest Airlines,0.6029,AS,"Alaska Airlines, Inc."
2019,1,"Charlotte, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,CLT,HPN,253.87,575,85,AA,"American Airlines, Inc.",0.9435,DL,"Delta Air Lines, Inc."
2019,1,"Charleston, SC",SC,0,"Washington, DC (Metropolitan Area)",DC,1,CHS,DCA,140.34,472,531,AA,"American Airlines, Inc.",0.5726,B6,Jetblue Airways Corporation
2019,1,"Houston, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,IAH,HPN,251.86,1465,21,AA,"American Airlines, Inc.",0.5297,AA,"American Airlines, Inc."
2019,1,"Dallas/Fort Worth, TX",TX,0,"Denver, CO",CO,0,DAL,DEN,177.73,651,1075,WN,Southwest Airlines,0.9995,WN,Southwest Airlines
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Miami, FL (Metropolitan Area)",FL,1,LAX,MIA,353.1,2343,1679,AA,"American Airlines, Inc.",0.9227,UA,"United Air Lines, Inc."
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"Salt Lake City, UT",UT,0,EWR,SLC,340.01,2022,563,UA,"United Air Lines, Inc.",0.5543,UA,"United Air Lines, Inc."
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Medford, OR",OR,0,LGB,MFR,135,659,0,DL,"Delta Air Lines, Inc.",1,DL,"Delta Air Lines, Inc."
2019,1,"Houston, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,HOU,LGA,193.38,1465,427,WN,Southwest Airlines,0.9646,WN,Southwest Airlines
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Medford, OR",OR,0,BUR,MFR,218.87,659,8,AS,"Alaska Airlines, Inc.",0.5882,AS,"Alaska Airlines, Inc."
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"New York City, NY (Metropolitan Area)",NY,1,ONT,HPN,208.33,2510,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2019,1,"Birmingham, AL",AL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BHM,ONT,338.2,1815,19,AA,"American Airlines, Inc.",0.4535,WN,Southwest Airlines
2019,1,"San Francisco, CA (Metropolitan Area)",CA,1,"Washington, DC (Metropolitan Area)",DC,1,OAK,BWI,262.31,2457,217,WN,Southwest Airlines,0.8996,NK,"Spirit Airlines, Inc."
2019,1,"Detroit, MI",MI,0,"Washington, DC (Metropolitan Area)",DC,1,DTW,IAD,188.31,409,244,DL,"Delta Air Lines, Inc.",0.5716,DL,"Delta Air Lines, Inc."
2019,1,"Jacksonville, FL",FL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,JAX,ONT,326.88,2153,29,AA,"American Airlines, Inc.",0.5907,WN,Southwest Airlines
2019,1,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,MDW,SWF,221.76,773,2,DL,"Delta Air Lines, Inc.",1,DL,"Delta Air Lines, Inc."
2019,1,"Birmingham, AL",AL,0,"New York City, NY (Metropolitan Area)",NY,1,BHM,JFK,234.48,902,35,AA,"American Airlines, Inc.",0.6207,AA,"American Airlines, Inc."
2019,1,"Cleveland, OH (Metropolitan Area)",OH,1,"New Orleans, LA",LA,0,CAK,MSY,202.37,917,24,AA,"American Airlines, Inc.",0.4533,UA,"United Air Lines, Inc."
2019,1,"Indianapolis, IN",IN,0,"New York City, NY (Metropolitan Area)",NY,1,IND,ISP,256.93,701,6,WN,Southwest Airlines,0.8571,WN,Southwest Airlines
2019,1,"Huntsville, AL",AL,0,"Washington, DC (Metropolitan Area)",DC,1,HSV,DCA,343.05,641,227,AA,"American Airlines, Inc.",0.9178,AA,"American Airlines, Inc."
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Nashville, TN",TN,0,BUR,BNA,272.78,1797,31,WN,Southwest Airlines,0.8393,UA,"United Air Lines, Inc."
2019,1,"Dallas/Fort Worth, TX",TX,0,"Miami, FL (Metropolitan Area)",FL,1,DFW,MIA,302.91,1121,913,AA,"American Airlines, Inc.",0.9624,DL,"Delta Air Lines, Inc."
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Portland, OR",OR,0,LAX,PDX,149.73,859,2344,AS,"Alaska Airlines, Inc.",0.4851,WN,Southwest Airlines
2019,1,"Miami, FL (Metropolitan Area)",FL,1,"Tallahassee, FL",FL,0,MIA,TLH,240.78,402,183,AA,"American Airlines, Inc.",0.9727,AA,"American Airlines, Inc."
2019,1,"Boise, ID",ID,0,"Los Angeles, CA (Metropolitan Area)",CA,1,BOI,LAX,172.63,688,391,UA,"United Air Lines, Inc.",0.3966,G4,Allegiant Air LLC 
2019,1,"Los Angeles, CA (Metropolitan Area)",CA,1,"Spokane, WA",WA,0,SNA,GEG,208.11,962,157,WN,Southwest Airlines,0.397,WN,Southwest Airlines
2019,1,"Denver, CO",CO,0,"Norfolk, VA (Metropolitan Area)",VA,1,DEN,PHF,257.34,1553,10,AA,"American Airlines, Inc.",0.663,AA,"American Airlines, Inc."
2019,1,"Chicago, IL",IL,0,"Houston, TX",TX,0,MDW,IAH,280.62,945,6,DL,"Delta Air Lines, Inc.",0.94,DL,"Delta Air Lines, Inc."
2019,1,"Miami, FL (Metropolitan Area)",FL,1,"Salt Lake City, UT",UT,0,FLL,SLC,282.96,2088,550,DL,"Delta Air Lines, Inc.",0.4626,B6,Jetblue Airways Corporation
2019,1,"Phoenix, AZ",AZ,0,"Reno, NV",NV,0,PHX,RNO,206.05,601,443,WN,Southwest Airlines,0.5926,WN,Southwest Airlines
2019,1,"Chicago, IL",IL,0,"Phoenix, AZ",AZ,0,MDW,PHX,217.2,1444,1211,WN,Southwest Airlines,0.9927,WN,Southwest Airlines
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Houston, TX",TX,0,PVD,HOU,248.15,1609,29,WN,Southwest Airlines,0.9031,WN,Southwest Airlines
2019,1,"Boston, MA (Metropolitan Area)",MA,1,"Savannah, GA",GA,0,MHT,SAV,235.53,917,15,AA,"American Airlines, Inc.",0.8409,AA,"American Airlines, Inc."
2019,1,"Houston, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,HOU,BUR,205.42,1390,98,WN,Southwest Airlines,0.9932,WN,Southwest Airlines
2019,1,"Aspen, CO",CO,0,"New York City, NY (Metropolitan Area)",NY,1,ASE,EWR,518.61,1750,74,UA,"United Air Lines, Inc.",0.8278,AA,"American Airlines, Inc."
2019,1,"Detroit, MI",MI,0,"Los Angeles, CA (Metropolitan Area)",CA,1,DTW,LAX,275.43,1979,1412,DL,"Delta Air Lines, Inc.",0.5917,NK,"Spirit Airlines, Inc."
2019,1,"Detroit, MI",MI,0,"Houston, TX",TX,0,DTW,IAH,209.41,1092,689,DL,"Delta Air Lines, Inc.",0.4076,NK,"Spirit Airlines, Inc."
2019,1,"Jackson, WY",WY,0,"New York City, NY (Metropolitan Area)",NY,1,JAC,EWR,464.3,1894,151,UA,"United Air Lines, Inc.",0.9137,AA,"American Airlines, Inc."
2019,1,"New York City, NY (Metropolitan Area)",NY,1,"San Francisco, CA (Metropolitan Area)",CA,1,SWF,OAK,261,2619,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2019,2,"Columbus, OH",OH,0,"Dallas/Fort Worth, TX",TX,0,CMH,DFW,256.45,926,469,AA,"American Airlines, Inc.",0.9209,NK,"Spirit Airlines, Inc."
2019,2,"Chicago, IL",IL,0,"San Francisco, CA (Metropolitan Area)",CA,1,MDW,SJC,235.12,1855,276,WN,Southwest Airlines,0.9877,WN,Southwest Airlines
2019,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Memphis, TN",TN,0,LAX,MEM,249.37,1619,439,DL,"Delta Air Lines, Inc.",0.3616,G4,Allegiant Air LLC 
2019,2,"Hartford, CT",CT,0,"San Francisco, CA (Metropolitan Area)",CA,1,BDL,SJC,355.16,2625,65,DL,"Delta Air Lines, Inc.",0.3463,WN,Southwest Airlines
2019,2,"Dallas/Fort Worth, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,DAL,DCA,217.88,1217,690,WN,Southwest Airlines,0.9914,WN,Southwest Airlines
2019,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Pittsburgh, PA",PA,0,LAX,PIT,228.72,2136,665,NK,"Spirit Airlines, Inc.",0.3342,NK,"Spirit Airlines, Inc."
2019,2,"Chicago, IL",IL,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ORD,SNA,318.82,1750,872,AA,"American Airlines, Inc.",0.593,AA,"American Airlines, Inc."
2019,2,"Miami, FL (Metropolitan Area)",FL,1,"San Francisco, CA (Metropolitan Area)",CA,1,MIA,SJC,324.15,2585,68,AA,"American Airlines, Inc.",0.6042,UA,"United Air Lines, Inc."
2019,2,"Albuquerque, NM",NM,0,"New York City, NY (Metropolitan Area)",NY,1,ABQ,SWF,288.33,1861,1,DL,"Delta Air Lines, Inc.",0.6667,AA,"American Airlines, Inc."
2019,2,"St. Louis, MO",MO,0,"Tampa, FL (Metropolitan Area)",FL,1,STL,TPA,206.06,869,518,WN,Southwest Airlines,0.789,AA,"American Airlines, Inc."
2019,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Wichita, KS",KS,0,BUR,ICT,257.59,1203,20,WN,Southwest Airlines,0.7318,WN,Southwest Airlines
2019,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Sarasota/Bradenton, FL",FL,0,CLE,SRQ,126.76,967,200,G4,Allegiant Air LLC ,0.399,G4,Allegiant Air LLC 
2019,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Medford, OR",OR,0,ONT,MFR,205.54,659,26,UA,"United Air Lines, Inc.",0.6639,UA,"United Air Lines, Inc."
2019,2,"Miami, FL (Metropolitan Area)",FL,1,"New Orleans, LA",LA,0,MIA,MSY,208.46,675,400,AA,"American Airlines, Inc.",0.9378,AA,"American Airlines, Inc."
2019,2,"Memphis, TN",TN,0,"Tampa, FL (Metropolitan Area)",FL,1,MEM,PIE,74.92,655,54,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2019,2,"El Paso, TX",TX,0,"San Francisco, CA (Metropolitan Area)",CA,1,ELP,SFO,218.75,993,81,WN,Southwest Airlines,0.4702,WN,Southwest Airlines
2019,2,"Boston, MA (Metropolitan Area)",MA,1,"Norfolk, VA (Metropolitan Area)",VA,1,PVD,ORF,217.7,487,88,AA,"American Airlines, Inc.",0.5738,AA,"American Airlines, Inc."
2019,2,"Boston, MA (Metropolitan Area)",MA,1,"Seattle, WA",WA,0,BOS,SEA,286.89,2496,1636,AS,"Alaska Airlines, Inc.",0.3634,AS,"Alaska Airlines, Inc."
2019,2,"San Diego, CA",CA,0,"Washington, DC (Metropolitan Area)",DC,1,SAN,IAD,382.73,2295,728,UA,"United Air Lines, Inc.",0.8941,WN,Southwest Airlines
2019,2,"Indianapolis, IN",IN,0,"New York City, NY (Metropolitan Area)",NY,1,IND,ISP,246.14,701,11,WN,Southwest Airlines,0.8586,WN,Southwest Airlines
2019,2,"Minneapolis/St. Paul, MN",MN,0,"Washington, DC (Metropolitan Area)",DC,1,MSP,BWI,174.51,936,848,DL,"Delta Air Lines, Inc.",0.4732,WN,Southwest Airlines
2019,2,"Chicago, IL",IL,0,"Richmond, VA",VA,0,ORD,RIC,249.02,642,430,AA,"American Airlines, Inc.",0.5006,UA,"United Air Lines, Inc."
2019,2,"Syracuse, NY",NY,0,"Tampa, FL (Metropolitan Area)",FL,1,SYR,PIE,104.79,1111,171,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2019,2,"New York City, NY (Metropolitan Area)",NY,1,"St. Louis, MO",MO,0,JFK,STL,284.82,929,27,AA,"American Airlines, Inc.",0.5323,AA,"American Airlines, Inc."
2019,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"San Antonio, TX",TX,0,LAX,SAT,201.27,1211,854,WN,Southwest Airlines,0.3692,WN,Southwest Airlines
2019,2,"Chicago, IL",IL,0,"Omaha, NE",NE,0,ORD,OMA,220.67,423,404,UA,"United Air Lines, Inc.",0.5248,UA,"United Air Lines, Inc."
2019,2,"Knoxville, TN",TN,0,"Tampa, FL (Metropolitan Area)",FL,1,TYS,TPA,271.48,550,47,DL,"Delta Air Lines, Inc.",0.5255,AA,"American Airlines, Inc."
2019,2,"El Paso, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,ELP,IAD,375.39,1741,65,UA,"United Air Lines, Inc.",0.4054,AA,"American Airlines, Inc."
2019,2,"Dallas/Fort Worth, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,DAL,SNA,251.36,1246,164,WN,Southwest Airlines,0.9758,AS,"Alaska Airlines, Inc."
2019,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Washington, DC (Metropolitan Area)",DC,1,CAK,BWI,244.98,314,1,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2019,2,"Memphis, TN",TN,0,"Tampa, FL (Metropolitan Area)",FL,1,MEM,TPA,190.28,655,238,WN,Southwest Airlines,0.6781,WN,Southwest Airlines
2019,2,"New York City, NY (Metropolitan Area)",NY,1,"Pittsburgh, PA",PA,0,EWR,PIT,238.9,375,520,UA,"United Air Lines, Inc.",0.9875,UA,"United Air Lines, Inc."
2019,2,"Houston, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,IAH,LAX,219.5,1390,2173,UA,"United Air Lines, Inc.",0.5395,NK,"Spirit Airlines, Inc."
2019,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Milwaukee, WI",WI,0,LAX,MKE,251.05,1756,383,WN,Southwest Airlines,0.5914,WN,Southwest Airlines
2019,2,"Chicago, IL",IL,0,"Savannah, GA",GA,0,ORD,SAV,230,773,327,UA,"United Air Lines, Inc.",0.7331,UA,"United Air Lines, Inc."
2019,2,"Chicago, IL",IL,0,"Knoxville, TN",TN,0,MDW,TYS,290.28,475,4,DL,"Delta Air Lines, Inc.",1,DL,"Delta Air Lines, Inc."
2019,2,"Phoenix, AZ",AZ,0,"San Antonio, TX",TX,0,PHX,SAT,218.1,843,580,WN,Southwest Airlines,0.5458,WN,Southwest Airlines
2019,2,"Dallas/Fort Worth, TX",TX,0,"Houston, TX",TX,0,DFW,HOU,226.49,247,221,AA,"American Airlines, Inc.",0.9746,AA,"American Airlines, Inc."
2019,2,"Burlington, VT",VT,0,"New York City, NY (Metropolitan Area)",NY,1,BTV,EWR,159.56,266,68,UA,"United Air Lines, Inc.",0.9952,UA,"United Air Lines, Inc."
2019,2,"Buffalo, NY",NY,0,"Washington, DC (Metropolitan Area)",DC,1,BUF,DCA,197.14,296,197,AA,"American Airlines, Inc.",0.9566,AA,"American Airlines, Inc."
2019,2,"Atlanta, GA (Metropolitan Area)",GA,1,"San Francisco, CA (Metropolitan Area)",CA,1,ATL,SJC,342.14,2139,417,DL,"Delta Air Lines, Inc.",0.7705,WN,Southwest Airlines
2019,2,"New York City, NY (Metropolitan Area)",NY,1,"Palm Springs, CA",CA,0,SWF,PSP,161,2413,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2019,2,"New York City, NY (Metropolitan Area)",NY,1,"Portland, OR",OR,0,ISP,PDX,334.57,2482,1,AA,"American Airlines, Inc.",0.7143,F9,"Frontier Airlines, Inc."
